date,tweet,saham
2026-02-13,"Stock Picks 13 Februari 2026 TLKM Spec Buy dengan support 3490, cut loss jika break di bawah 3420. Jika tidak break di bawah 3490, potensi naik ke 3630-3700 short term. Disclaimer: http://bit.ly/disclaimer-cgsiid#cgsi#cgsid#stockpicks#sobatgenvest#akuinvestorsaham",tlkm
2026-02-13,Invezgo Daily Report 13 Februari 2026 Top Foreign Accumulation: 1. DSSA Rp94325 (-0.71%) 2. ANTM Rp4050 (-1.70%) 3. TLKM Rp3450 (-3.09%) 4. BBRI Rp3780 (-0.26%) 5. NSSS Rp865 (-2.26%) Top Foreign Distribution: 1. BBCA Rp7200 (-1.71%) 2. BUMI Rp292 (+8.15%),tlkm
2026-02-13,3. BBRI Rp3780 (-0.26%) 4. GOTO Rp59 (-1.67%) 5. TLKM Rp3450 (-3.09%) Top BDM Accumulation: 1. WIIM Rp2070 (+7.81%) 2. RMKE Rp4370 (+2.34%) 3. PANI Rp10800 (0.00%) 4. JIHD Rp740 (+9.63%) 5. HRUM Rp1140 (+3.17%) Top BDM Distribution: 1. EXCL Rp2850 (-5.32%),tlkm
2026-02-13,"as a orang yang (too much) ngeromantisasiin lagu, ga ada lagu yang ngingetin gue ama tlkm kecuali rayuan perempuan gila",tlkm
2026-02-13,"Lanjut opsi: >Emas Digital: 5-10%. Di Pegadaian/Brankas LM, mulai Rp5k. >Saham Blue Chip: 10-15% (BBCA, TLKM). Di Stockbit. >REITs (Properti): 7-12%. Via reksadana. >Obligasi Anti-Inflasi: Inflasi +1-2%. Perfect hedge! Pilih sesuai budgetmu!",tlkm
2026-02-13,Datang ke Grand Opening Shokz DP Mall Semarang dan dapetin diskon s.d. Rp200 ribu* plus cicilan 0% s.d. 18 bulan* pakai Mandiri Kartu Kredit! Berlaku s.d. 28 Februari 2026. *Info lengkap: http://bmri.id/goshokzBankMandiriberizindandiawasiolehOtoritasJasaKeuangandan,bmri
2026-02-13,Belanja elektronik makin hemat pakai Mandiri Kartu Kredit di Electronic City karena ada diskon s.d. Rp888 ribu* plus cicilan 0% s.d. 24 bulan*! Berlaku 13-26 Februari 2026! *Info lengkap: http://bmri.id/eclunaryearBankMandiriberizindandiawasiolehOtoritasJasaKeuangandan,bmri
2026-02-13,Nikmati diskon 10%* di METRO pakai Mandiri Kartu Kredit. Berlaku s.d. 28 Februari 2026. *Info: http://bmri.id/MetroCNY26BankMandiriberizindandiawasiolehOtoritasJasaKeuangandanBankIndonesia.#MandiriKartuKredit#BankMandiri,bmri
2026-02-13,Ini Kata Bos Bank Mandiri (BMRI) Soal Rencana Merger AM BUMN,bmri
2026-02-13,Saham BMRI 100.000 lot,bmri
2026-02-13,- $BBRI seems ditahan - $BBNI juga ditahan - $BMRI ditahan juga meanwhile $BBCA lemes parah boyyyy wkkwkwkw (mana hari ini marubozu + high volume lagi wkkw),bmri
2026-02-13,"PT Unilever Indonesia Tbk (UNVR) is committed to distributing its entire net profit in 2025 as dividends with a payout ratio of 100 percent. In addition, investors will receive extra dividends sourced from the proceeds of the sale of the ice cream and Sariwangi tea business",unvr
2026-02-13,"Makanya investasi itu yang betul. Hanya pada instrumen yang anda kenali atau gunakan. Seperti jangan cutloss di perusahaan seperti unvr. Hold selama 5 tahun dari 2021 anda sudah menjadi seorang investor sejati, kekayaan anda berlipat dari investasi tersebut",unvr
2026-02-13,"Stock Picks 13 Februari 2026 UNVR Spec Buy dengan support 2260, cut loss jika break di bawah 2220. Jika tidak break di bawah 2260, potensi naik ke 2340-2380 short term. Disclaimer: http://bit.ly/disclaimer-cgsiid#cgsi#cgsid#stockpicks#sobatgenvest#akuinvestorsaham",unvr
2026-02-13,"Morning Brief: $UNVR - 13 Feb 1. Laba 2025 UNVR melonjak ratusan persen, bidik pertumbuhan lanjut di 2026. 2. UNVR bertransformasi di bawah Benjie Yap sambil membagikan dividen besar. 3. Penjualan domestik menguat, UNVR bukukan Rp31,9T di 2025. #UNVR @Stockbit",unvr
2026-02-13,Kebijakan ini menunjukkan komitmen berkelanjutan manajemen untuk memberikan return kepada pemegang saham serta mencerminkan kondisi keuangan perusahaan yang kuat. Sumber: IDX Channel #MNCSekuritas #MotionTrade #InvestasiLiteStyle #UNVR #DIVIDEN,unvr
2026-02-13,"Tidak hanya dividen reguler, UNVR juga akan memberikan dividen tambahan satu kali yang bersumber dari keuntungan hasil penjualan dua lini bisnisnya: es krim dan teh Sariwangi.",unvr
2026-02-13,"Sepanjang 2025, UNVR mencatat laba bersih yang melonjak signifikan menjadi sekitar Rp7,64 triliun, didukung oleh aksi korporasi besar dan pertumbuhan operasional, sementara penjualan bersih mencapai sekitar Rp31,94 triliun.",unvr
2026-02-13,"Update kinerja emiten FY2025: UNVR laba Rp 7,64 triliun +127% karena adanya penjualan unit usaha senilai Rp 3,79 triliun.",unvr
2026-02-13,"UNVR BAGI DIVIDEN! PT Unilever Indonesia Tbk (UNVR) berkomitmen membagikan seluruh laba bersih tahun buku 2025 sebagai dividen kepada pemegang saham dengan payout ratio 100%, menunjukkan fokus kuat perusahaan pada pemberian nilai bagi investor.",unvr
2026-02-13,"Laba UNVR Melonjak Tajam, SMDR Siapkan Ekspansi di Tengah Tekanan IHSG https://finance.detik.com/bursa-dan-valas/d-8353907/laba-unvr-melonjak-tajam-smdr-siapkan-ekspansi-di-tengah-tekanan-ihsg??utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikfinance",unvr
2026-02-14,STOP SCROLL. Limited. Exclusive. Dan nggak semua orang bisa punya. BRI Debit FC Barcelona – Limited Edition. Pakai kartunya sekarang dan buka peluang menangkan Satu KURSI VIP nonton langsung di Spotify Camp Nou. Cek detailnya di http://bbri.id/brifcbarcelona#BRITabungan,bbri
2026-02-14,"Sobat BRI, Mau tau cara praktis bagi-bagi angpao pas imlek? Yuk, pakai QRIS transfer di BRImo aja! Tinggal scan dan beres Info lebih lanjut: http://bbri.id/qristransfer.#BRImo#BRImoMudahSerbaBisa",bbri
2026-02-14,"BBRI sempet disentuh 4000 tapi belum kuat nembus, sekarang masih main di area 3800an jadi keliatan lagi tarik ulur antara yang mau lanjut naik sama yang pilih take profit dulu #aplikasiajaib #SahamIndonesia #TraderIndonesia",bbri
2026-02-14,aku ra nawari,bbri
2026-02-14,udah berhasil wkwk,bbri
2026-02-14,kayaknya ini orang indo deh,bbri
2026-02-14,pamer sawit bjir lah jangan laptop,bbri
2026-02-14,lupa,bbri
2026-02-14,sampe pagi,bbri
2026-02-14,"nah itu, aku lupa caranya",bbri
2026-02-14,"tititku sah gede, ga kaya punyamu",bbri
2026-02-14,kaki macan,bbri
2026-02-14,boleh,bbri
2026-02-14,"gaa, aku punya 2 akun, di akun satunya kebuka semua tapi kena tangguh, makanya aku bikin akun lagi dan diakun satunya malah gt",bbri
2026-02-14,gapapa kok hp jadul,bbri
2026-02-14,"Oh, Im gonna buy an iPhone 15 Pro Max 1TB, bro.",bbri
2026-02-14,"iya, awalnya aku beli ip buat live tiktok aja makanya beli yang kecil. eh malah galery full.",bbri
2026-02-14,"Sudah pada keluar pemodal besarnya, tinggal sisa 1 tumbal modal besar di dalam yaitu TLKM. Berdoa saja pemimpin negara mau memikirkan nasib TLKM di dlm sini, jd buat penyelamatan harga akan dinaikkan dulu dan ritel2 bs selamat. Tp masalahnya ga ada yg tau kpn itu akan terjadi.",tlkm
2026-02-14,"LUMMIIII AAAKKK kangeenn, LUCU BANGET TLKM HUHUHUUU SO NOMNOM-ABLE",tlkm
2026-02-14,.. KMREN TUH ADA YG MAU TANYA-TANYA TENTANG TLKM KAN YA. YA ALLAH if u see this tweet maaf bgt sumpah aku ga pernah buka akun ini,tlkm
2026-02-14,Bisa ditanyakan ke TLKM kak,tlkm
2026-02-14,Hayooo siap² yg bikin TLKM masuk GOTO hukum pancung,tlkm
2026-02-14,Ini ngantor di TLKM,tlkm
2026-02-14,Jaminan ngelaggg parah kasian pro hire Telkom yah cebokin boomer2 Tlkm yg demennya cmn pisah sambut,tlkm
2026-02-14,"Anak usaha TLKM beli karena pada masa itu mereka menganggap Goto ini new economy karena emang perputaran ekonomi dan dampak sosialnya gede, mereka masuk goto dari venture capitalnya disaat goto belum IPO, perkara mereka avg down lagi mungkin mereka masih punya optimisme di GOTO",tlkm
2026-02-14,Coba tanya ke $TLKM,tlkm
2026-02-14,"benefit mnurut kakak tu apa sih kk,,,,, apkah hrus brbentuk dividen saham bmri bru bisa disebut benefit?",bmri
2026-02-14,"Bmri kemarin sudah untung 500rb, pas trading halt 2x berturut-turut, saya cabut hilang gain dan sekarang sudah naik lagi",bmri
2026-02-14,Motor dan saham BBCA BMRI di tahun 2020,bmri
2026-02-14,Bahkan lebih menguntungkan daripada pegang saham big bank: BMRI: -6.2% BBNI: +4.19% BMRI: +2.73% BBCA: -21.31%,bmri
2026-02-14,Kalo banker hebat lahir dari BMRI Orang2 engineering EBT kebanyakan alumni ini emiten,bmri
2026-02-14,@nunggu_gajian promo ultah BMRI,bmri
2026-02-14,Dapatkan cashback Rp50 ribu* + bonus menu kolaborasi Chef Martin Praja di Imperial Kitchen & Dimsum pakai fitur QR Bayar lewat aplikasi Livin’ by Mandiri! Rayakan Imlek Hepi Memantik Hoki setiap hari Rabu 1-28 Februari 2026. *Info lengkap: http://bmri.id/ImperialCNY26Bank,bmri
2026-02-14,"$UNVR too, huh. Even though I use Unilever products every day. But its stock is trash too. They say a good stock is one whose products we use every day. What do you think?",unvr
2026-02-14,Beda jauh lah. UNVR udah lima belas tahun kasih dividen setahun dua kali,unvr
2026-02-14,"njirr, aku kira yg kemaren akun fake bro. mana cenblue gak ada. klo sekarang influencer pompom UNVR aku setuju aja sii, memang bagus sekarang. kalo dluuu... ****",unvr
2026-02-14,"JAKARTA - Analisis teknikal dari PT Ina Sekuritas Indonesia memberikan gambaran arah pergerakan saham PT Unilever Indonesia Tbk (UNVR), Jumat (13/2).",unvr
2026-02-14,"JAKARTA - Laba PT Unilever Indonesia Tbk (UNVR) melesat 127% secara tahunan pada 2025, seiring kenaikan pendapatan. Baca selengkapnya: https://idnfin.id/a61289",unvr
2026-02-15,"Dear BRI Friend, Enjoy quality time with family with BRIs special promo at Javanegra Gourmet Atelier. Get 10% OFF using BRI Credit Card, BRI Debit, and BRImo QRIS. Program period until 30 June 2026 Check here http://bbri.id/javanegra26#PromoMerchantBRI",bbri
2026-02-15,"Sobat BRI, Nikmati suasana weekend yang lebih istimewa dengan kuliner di Daun Muda. Dapatkan 25% OFF dengan promo spesial BRI menggunakan BRI Kartu Kredit, BRI Debit dan QRIS BRImo. Periode program hingga 30 Juni 2026. Cek disini http://bbri.id/daunmuda26#PromoMerchantBRI",bbri
2026-02-15,"Sobat BRI, sambut tahun baru Imlek penuh keberuntungan bersama Promo Spesial BRI. Dapatkan penawaran menarik hingga Rp1,5 juta dan wujudkan momen serba Cuanderful bersama keluarga. Periode program hingga 28 Februari 2026. Cek disini di http://bbri.id/cuanderful#BRITabungan",bbri
2026-02-15,Dividen BBCA cuma 4%.. lebih kecil dari BBRI dan mandiri 9 % - 11%,bbri
2026-02-15,"Pasti nggak jauh-jauh dari Big Banks sih, minimal BBCA/BBRI aman lah. Tapi kalau mau agak liar, saham-saham infrastruktur atau energi yang lagi under valued bisa jadi kejutan. Semoga beneran buat muter ekonomi ya, bukan cuma buat ngerapiin laporan keuangan sektor tertentu.",bbri
2026-02-15,BBRI BCA turun terus dibilang aman,bbri
2026-02-15,"Ini game changer buat IHSG 50% portofolio Danantara ke saham & obligasi domestik = institutional demand baru. Pandu Sjahrir fokus ke fundamental kuat + likuiditas tinggi artinya: → Big caps BUMN jadi target utama → BBRI, BMRI, TLKM, BBCA kemungkinan besar masuk radar",bbri
2026-02-15,"gw ambil bbri, bbni karena deviden. orang ambil bbca karena capital gain. ga tau si orang ambil gorengan karena apa.",bbri
2026-02-15,"ah kamu pak, paling cuma di penjara 1 tahun seperti yg udah udah, abis itu bebas dengan duit yang sudah di laundry wkwk. baik juga pak presiden kasih target achievable bgt, itu semua dana taruh di BBRI udh +3% loh dari dividen, belum capital gainnya, emg kadang kadang suka",bbri
2026-02-15,apakah ini sama kek kita beli BBRI BBCA? please gw baru aja beli,bbri
2026-02-15,mau join kak,bbri
2026-02-15,nyam,bbri
2026-02-15,hah kenapa pp nya,bbri
2026-02-15,"kak, aku temenmu yang merantau di kalimantan",bbri
2026-02-15,ngendi,bbri
2026-02-15,itu sensor muka lah bang,bbri
2026-02-15,abis cukur soalnya,bbri
2026-02-15,aku juga baru tau kita mutualan,bbri
2026-02-15,itu perut asli bukan si,bbri
2026-02-15,kenaoa,bbri
2026-02-15,"Momen Imlek + Ramadan biasanya bikin sektor consumer naik Yang Bun pantau: • ICBP, UNVR, MYOR — consumer staples • ACES, MAPI — retail spending • TLKM — defensive play Historically IHSG tend to rally menjelang Ramadan. Lets see",icbp
2026-02-15,"Selama masih floating loss belum dianggap kerugian negara. Kecuali tiba2 TLKM jual rugi semua sham di GOTO, maka itu jadi skandal.",tlkm
2026-02-15,TLKM,tlkm
2026-02-15,"Curiga salah satunya $GOTO. Soalnya $TLKM invest disini dan masih rugi. Sambil invest, sambil menyelamatkan BUMN. CMIIW.",tlkm
2026-02-15,"Momen Imlek + Ramadan biasanya bikin sektor consumer naik Yang Bun pantau: • ICBP, UNVR, MYOR — consumer staples • ACES, MAPI — retail spending • TLKM — defensive play Historically IHSG tend to rally menjelang Ramadan. Lets see",tlkm
2026-02-15,"Ini game changer buat IHSG 50% portofolio Danantara ke saham & obligasi domestik = institutional demand baru. Pandu Sjahrir fokus ke fundamental kuat + likuiditas tinggi artinya: → Big caps BUMN jadi target utama → BBRI, BMRI, TLKM, BBCA kemungkinan besar masuk radar",tlkm
2026-02-15,"Tahun 98 yang paling diapresiasi ada INDF, ASII dan TLKM. Tahun 2008, paling diapresiasi ADRO, PTBA, BBCA, ASII. ASII bertahan di kedua krisis ini. dan cenderung diapresiasi. Luar biasa.",tlkm
2026-02-15,"BBCA dividennya cukuplah buat kopi pagi, BMRI cukup buat liburan tahunan. Tapi BBCA lebih aman pas krisis, BMRI lebih greget pas ekonomi lagi bagus. Stay safe ya",bmri
2026-02-15,"BBCA kurang nggk sih pak dividenny, saya milih ke BMRI sekarang, dividenny luber²",bmri
2026-02-15,"Ini game changer buat IHSG 50% portofolio Danantara ke saham & obligasi domestik = institutional demand baru. Pandu Sjahrir fokus ke fundamental kuat + likuiditas tinggi artinya: → Big caps BUMN jadi target utama → BBRI, BMRI, TLKM, BBCA kemungkinan besar masuk radar",bmri
2026-02-15,"Sehubungan dengan Libur dan Cuti Bersama Tahun Baru Imlek 2577 Kongzili, Bank Mandiri melakukan penyesuaian operasional dan layanan pada sejumlah Kantor Cabang. Informasi lengkap dapat diakses melalui http://bmri.id/layananimlekSebagaialternatif,nasabahtetapdapatbertransaksi",bmri
2026-02-15,"Nikmati hemat s.d. Rp450 ribu* saat belanja di Astro, Blibli, Lazada, Shopee, Sociolla, dan Tokopedia dengan Mandiri Kartu Kredit! Berlaku hingga 22 Februari 2026. *Info: http://bmri.id/CNYecommBankMandiriberizindandiawasiolehOtoritasJasaKeuangandanBankIndonesia.",bmri
2026-02-15,"Momen Imlek + Ramadan biasanya bikin sektor consumer naik Yang Bun pantau: • ICBP, UNVR, MYOR — consumer staples • ACES, MAPI — retail spending • TLKM — defensive play Historically IHSG tend to rally menjelang Ramadan. Lets see",unvr
2026-02-15,"Proyeksi Kinerja Unilever (UNVR) di 2026: Efisiensi Dorong Laba, Penjualan Terbatas? http://industri.kontan.co.id/news/proyeksi-unvr-2026-efisiensi-dorong-laba-penjualan-terbatas#RekomendasiSaham",unvr
2026-02-16,"Sementara itu, Direktur Utama Bank Rakyat Indonesia (BBRI) Hery Gunardi menyampaikan BRI akan berusaha seoptimal mungkin untuk meningkatkan ROA perusahaan. #PrabowoSubianto #KabinetMerahPutih",bbri
2026-02-16,"Hery berkomitmen mencari strategi yang tepat untuk meningkatkan ROA sehingga sesuai dengan harapan Pemerintah. Sekarang (ROA BBRI) mungkin sekitar 3% lebih, ujar Hery. #PrabowoSubianto #KabinetMerahPutih",bbri
2026-02-16,"Antara : - karat nya bermasalah - suratnya gak ada - barangnya palsu duit 50jt beli BBRI dulu aja, emas lg digoreng2 ,khawtir ga bs tidur kalo turun harga jatuh",bbri
2026-02-16,"PT Danantara sebagai holding BUMN memegang aset saham dari emiten seperti: BBRI, BMRI, BBNI, BBTN, GIAA, KRAS, ADHI, WSKT, WIKA, PTPP, TLKM, JSMR, SMGR. Daftar ini dari transfer saham resmi, total nilai sekitar Rp761,8 triliun. Info dari Tempo dan http://Bisnis.com(2025).",bbri
2026-02-16,"Yah gk realistis lah, BUMN yg dibawah Danantara yg Laba Bersihnya paling besar itu yah banking, BBRI dan BMRI sekitar 50-60T, diluar itu malah banyak yg rugi. Jd Seribu T itu gk masuk akal jika lihat data historis sampai hari ini. Biar bombastis yah asal sebut aja",bbri
2026-02-16,"wkwk itu risetnya BRI Danareksa (OD) makanya ada logo Danantara karena BUMN, walaupun sebagian sahamnya sejak 2020 dipegang BBRI. selain OD ada juga DX alias Bahana Sekuritas yg BUMN kalo Mandiri Sekuritas & BNI Sekuritas statusnya anak BUMN makanya ga pake logo Danantara",bbri
2026-02-16,Lama-lama BBRI kesusul ini. Secara membeli BUMI lebih murah (bukan secara valuasi) daripada membeli BBRI.,bbri
2026-02-16,kaya apa,bbri
2026-02-16,"gasuka yang terlalu gede soalnya, sadar diri juga aku kecil",bbri
2026-02-16,sebelum kenal kamu kok,bbri
2026-02-16,"pernah mana terang terangan, tapi aku jawab gini yaudah gapapa sama sama dapet enaknya kok",bbri
2026-02-16,keringet yang bikin badan mengkilap lo bukan yang netes,bbri
2026-02-16,iya kurleb gt,bbri
2026-02-16,namanya juga kecintaaan,bbri
2026-02-16,cantiknyaaa,bbri
2026-02-16,gabisa di dm,bbri
2026-02-16,kok kaya mentah,bbri
2026-02-16,"hasilnya, ada 5 sektor yang dinilai bakal menarik di 2026. Ulasan detail dan pilihan sahamnya bisa cek di sini: https://mikirduit.com/5-sektor-ini-diprediksi-b/$TLKM$HEAL$MBMA",tlkm
2026-02-16,"PT Danantara sebagai holding BUMN memegang aset saham dari emiten seperti: BBRI, BMRI, BBNI, BBTN, GIAA, KRAS, ADHI, WSKT, WIKA, PTPP, TLKM, JSMR, SMGR. Daftar ini dari transfer saham resmi, total nilai sekitar Rp761,8 triliun. Info dari Tempo dan http://Bisnis.com(2025).",tlkm
2026-02-16,"Trik marketing TLKM, nomor orang tua juga gitu. Sering saya isi 15rb sampe masa aktif maksimal",tlkm
2026-02-16,"Fisik Drop, Mental Drop, semoga BMRI rise",bmri
2026-02-16,Nikmati diskon Rp188 ribu* pakai Mandiri Kartu Kredit di Paradise Dynasty! Berlaku 1-22 Februari 2026. *Info: http://bmri.id/ParadiseCNY26BankMandiriberizindandiawasiolehOtoritasJasaKeuangandanBankIndonesia.#MandiriKartuKredit#BankMandiri,bmri
2026-02-16,Kalau segitu deviden bmri jg udh nutup ga perlu cape2 bayar manager danantara,bmri
2026-02-16,"Yah gk realistis lah, BUMN yg dibawah Danantara yg Laba Bersihnya paling besar itu yah banking, BBRI dan BMRI sekitar 50-60T, diluar itu malah banyak yg rugi. Jd Seribu T itu gk masuk akal jika lihat data historis sampai hari ini. Biar bombastis yah asal sebut aja",bmri
2026-02-16,"Prabowo perintahkan Danantara cuan minimal 7% Cuan yang dimaksud ROA (Return of Asset). Jika aset Danantara sebesar Rp 16.500T, berarti 7% nya sekitar Rp 1.155 triliun Sebagai perbandingan laba bersih $BMRI 2024 sekitar Rp 55T Sumber: https://bloombergtechnoz.com/detail-news/99747/prabowo-perintahkan-danantara-cuan-minimal-7",bmri
2026-02-16,"lima teratas emiten dengan shareholders terbanyak, $BUMI nomor tiga, menyalip $GOTO dan $BMRI.",bmri
2026-02-16,"PT Unilever Indonesia, UNVR, pastikan pembagian dividen dengan payout ratio 100 % dari laba 2025. UNVR siapkan dividen tambahan dari hasil divestasi bisnis es krim dan teh Sariwangi. Tercatat, UNVR raih laba 7,64 triliun rupiah pada tahun 2025, melonjak 126,8 % secara tahunan.",unvr
2026-02-17,"Makin ga masuk akal soalnya.. hubungan emosional direduksi jadi material. Sekalian aja ntar dibikin hitungan ROInya berapa. Jadi Lebih untung mana? Mending nraktir dia fine dining, atau beli saham BBRI?",bbri
2026-02-17,Saham BBRI 1000 lot,bbri
2026-02-17,Gue yg sbnrnya masi nyangkut BBRI :,bbri
2026-02-17,betisnya gede bgt. biasa lari berapa puluh km itu,bbri
2026-02-17,kamu mau ninggalin nasi goreng solaria?,bbri
2026-02-17,kaya puasa aja,bbri
2026-02-17,"Portfolio Excel Assignment: ICBP & BBCA Stock Projection, Includes Equity Research Report Admin Open for Assignment Help/Final Project Help for Courses: Accounting / Financial Management Advanced Financial Management Investment & Portfolio Management Securities",icbp
2026-02-17,"My financial management setup 5 years ago, the stocks in it were UNVR ICBP TLKM then UNVR ICBP immediately went into the red lmao lol",icbp
2026-02-17,Ada yang pernah Punya ICBP dan INDF lalu dikirim sembako nya ke rumah ? Boleh lihat dulu dikirim apa aja? Trimakasih.,icbp
2026-02-17,"ICBP INDF, dapat sembako biasanya.",icbp
2026-02-17,"Kepemilikan saham tidak langsung (indirect ownership) dalam konteks saham di BEI melalui manajer saham investasi global : 1. Dana Investasi spt BlackRock dan Vanguard memiliki saham di banyak emiten BEI spt BBCA, TLKM dan UNVR. 2. Sektor konsumen spt PT. Unilever Indonesia.",tlkm
2026-02-17,"My financial management setup 5 years ago, the stocks in it were UNVR ICBP TLKM then UNVR ICBP immediately went into the red lmao lol",tlkm
